SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
50,3,5,51,35,Virginia,Carroll County,30042,30042,30019,30006,29851,-23,-13,-155,54,231,269,98,352,371,-44,-121,-102,1,5,5,21,103,-56,22,108,-51,-1,0,-2,337,337,337,337,7.696793003,8.988088277,11.72844648,12.39621097,-4.031653478,-3.408122692,0.166597251,0.167064838,3.431903374,-1.871126184,3.598500625,-1.704061346
50,3,5,51,36,Virginia,Charles City County,7256,7256,7268,7258,7157,12,-10,-101,19,45,42,29,79,91,-10,-34,-49,0,0,0,22,9,-53,22,9,-53,0,15,1,0,0,0,0,6.195786865,5.827263267,10.87704805,12.62573708,-4.681261187,-6.798473812,0,0,1.239157373,-7.353451266,1.239157373,-7.353451266
50,3,5,51,37,Virginia,Charlotte County,12586,12586,12568,12515,12404,-18,-53,-111,27,134,127,40,154,156,-13,-20,-29,1,1,1,-4,-39,-83,-3,-38,-82,-2,5,0,175,175,175,175,10.68452737,10.1930254,12.27923295,12.52056664,-1.594705577,-2.327541234,0.079735279,0.080260043,-3.109675876,-6.661583531,-3.029940597,-6.581323488
50,3,5,51,41,Virginia,Chesterfield County,316236,316236,317210,320475,323856,974,3265,3381,946,3591,3593,431,1909,1991,515,1682,1602,154,540,602,309,1009,1181,463,1549,1783,-4,34,-4,4651,4604,4760,5266,11.26261399,11.15265291,5.987282122,6.18005342,5.275331865,4.972599487,1.693626163,1.868604801,3.16457185,3.665817724,4.858198013,5.534422525
50,3,5,51,43,Virginia,Clarke County,14034,14028,14052,14232,14323,24,180,91,33,133,119,48,147,141,-15,-14,-22,1,10,11,40,180,100,41,190,111,-2,4,2,255,257,277,281,9.40461038,8.334792506,10.39456937,9.875678515,-0.989958987,-1.540886009,0.707113562,0.770443005,12.72804412,7.004027316,13.43515769,7.77447032
50,3,5,51,45,Virginia,Craig County,5190,5190,5188,5241,5213,-2,53,-28,9,33,47,14,45,66,-5,-12,-19,0,0,0,7,37,-10,7,37,-10,-4,28,1,9,9,9,9,6.328507048,8.991773484,8.629782338,12.62674574,-2.30127529,-3.634972259,0,0,7.095598811,-1.913143294,7.095598811,-1.913143294
50,3,5,51,47,Virginia,Culpeper County,46689,46689,46857,47408,47911,168,551,503,161,609,629,78,350,365,83,259,264,18,70,73,65,233,167,83,303,240,2,-11,-1,1761,1767,1759,1644,12.92102053,13.19778848,7.425873866,7.658494109,5.495146661,5.539294369,1.485174773,1.531698822,4.943510317,3.504023332,6.42868509,5.035722154
50,3,5,51,49,Virginia,Cumberland County,10052,10052,10041,10002,9849,-11,-39,-153,28,104,111,28,83,93,0,21,18,0,-2,-2,-10,-66,-170,-10,-68,-172,-1,8,1,37,37,37,37,10.37768797,11.1833157,8.282193284,9.369805048,2.095494686,1.813510654,-0.199570923,-0.201501184,-6.585840443,-17.12760062,-6.785411366,-17.32910181
50,3,5,51,51,Virginia,Dickenson County,15903,15906,15908,15784,15690,2,-124,-94,39,175,162,66,205,191,-27,-30,-29,0,0,0,29,-101,-62,29,-101,-62,0,7,-3,335,353,391,421,11.04379654,10.2942111,12.93701881,12.13700197,-1.893222264,-1.842790875,0,0,-6.37384829,-3.939759802,-6.37384829,-3.939759802
50,3,5,51,53,Virginia,Dinwiddie County,28001,28001,27998,28054,27994,-3,56,-60,54,241,223,83,241,263,-29,0,-40,4,9,16,22,14,-32,26,23,-16,0,33,-4,919,946,925,927,8.599157925,7.95746503,8.599157925,9.384813017,0,-1.427347987,0.321130379,0.570939195,0.499536145,-1.14187839,0.820666524,-0.570939195
50,3,5,51,57,Virginia,Essex County,11151,11151,11166,11228,11233,15,62,5,39,132,141,41,101,105,-2,31,36,0,0,1,18,17,-32,18,17,-31,-1,14,0,190,190,190,190,11.78887202,12.5550955,9.020273288,9.349539201,2.768598732,3.205556298,0,0.089043231,1.518263821,-2.849383376,1.518263821,-2.760340145
50,3,5,51,59,Virginia,Fairfax County,1081726,1081700,1086590,1104338,1118602,4890,17748,14264,3814,15016,14641,1025,4658,4845,2789,10358,9796,1990,8551,9500,162,-1121,-4919,2152,7430,4581,-51,-40,-113,9290,9218,9614,9798,13.70743356,13.17264524,4.252079484,4.359092013,9.455354078,8.813553222,7.805824746,8.547239242,-1.02331067,-4.425670508,6.782514076,4.121568733
50,3,5,51,61,Virginia,Fauquier County,65203,65203,65381,66086,66542,178,705,456,185,745,730,125,495,527,60,250,203,9,31,40,107,400,214,116,431,254,2,24,-1,389,393,401,398,11.33364266,11.00823356,7.53040687,7.947039841,3.803235793,3.061193715,0.471601238,0.60319088,6.085177269,3.227071207,6.556778507,3.830262086
50,3,5,51,63,Virginia,Floyd County,15279,15279,15325,15374,15390,46,49,16,45,151,137,33,152,156,12,-1,-19,1,6,7,33,44,29,34,50,36,0,0,-1,85,85,85,85,9.837453989,8.906514107,9.902602691,10.14172409,-0.065148702,-1.235209986,0.390892212,0.455077363,2.866542884,1.885320505,3.257435096,2.340397868
50,3,5,51,65,Virginia,Fluvanna County,25691,25693,25762,25979,25967,69,217,-12,79,276,276,48,189,179,31,87,97,1,1,3,37,125,-111,38,126,-108,0,4,-1,1272,1281,1246,1285,10.66852206,10.62641974,7.305618368,6.891772225,3.362903693,3.734647519,0.038654065,0.115504562,4.83175818,-4.27366881,4.870412246,-4.158164247
50,3,5,51,67,Virginia,Franklin County,56159,56159,56221,56411,56411,62,190,0,137,498,558,138,536,555,-1,-38,3,9,23,30,54,194,-28,63,217,2,0,11,-5,1472,1472,1472,1483,8.842957596,9.891687791,9.517721429,9.838506674,-0.674763833,0.053181117,0.408409688,0.531811172,3.444846935,-0.496357093,3.853256623,0.035454078
50,3,5,51,69,Virginia,Frederick County,78305,78305,78529,79603,80317,224,1074,714,225,903,918,138,550,556,87,353,362,9,24,29,127,691,333,136,715,362,1,6,-10,967,983,975,1032,11.42083829,11.48074037,6.956213796,6.953476738,4.464624491,4.527263632,0.303543875,0.362681341,8.73953406,4.164582291,9.043077935,4.527263632
50,3,5,51,71,Virginia,Giles County,17286,17286,17292,17094,16928,6,-198,-166,52,176,163,58,204,201,-6,-28,-38,1,5,5,12,-184,-133,13,-179,-128,-1,9,0,136,136,136,136,10.23672425,9.582035154,11.86529402,11.81588384,-1.628569767,-2.233848686,0.29081603,0.293927459,-10.7020299,-7.818470402,-10.41121387,-7.524542943
50,3,5,51,73,Virginia,Gloucester County,36858,36858,36921,36881,36886,63,-40,5,96,334,351,93,360,380,3,-26,-29,7,14,40,55,-29,-2,62,-15,38,-2,1,-4,368,356,383,415,9.051245224,9.516450445,9.755833175,10.30270988,-0.704587952,-0.786259439,0.379393512,1.084495777,-0.785886561,-0.054224789,-0.406493049,1.030270988
50,3,5,51,75,Virginia,Goochland County,21717,21715,21788,21456,21347,73,-332,-109,46,157,154,38,159,145,8,-2,9,1,8,8,62,-370,-125,63,-362,-117,2,32,-1,1405,1436,964,890,7.26112293,7.195757307,7.353621312,6.775226036,-0.092498381,0.420531271,0.369993525,0.373805574,-17.11220054,-5.8407121,-16.74220701,-5.466906525
50,3,5,51,77,Virginia,Grayson County,15533,15533,15478,15380,15183,-55,-98,-197,30,131,113,50,210,188,-20,-79,-75,0,-2,-3,-33,-20,-119,-33,-22,-122,-2,3,0,178,178,178,178,8.490504893,7.394562052,13.61073304,12.30245722,-5.120228142,-4.907895167,-0.129626029,-0.196315807,-1.296260289,-7.787193666,-1.425886318,-7.983509472
50,3,5,51,79,Virginia,Greene County,18403,18401,18457,18669,18771,56,212,102,65,208,233,36,138,133,29,70,100,0,4,6,27,121,-2,27,125,4,0,17,-2,137,137,137,137,11.20508539,12.4465812,7.434143188,7.104700855,3.770942197,5.341880342,0.215482411,0.320512821,6.51834294,-0.106837607,6.733825352,0.213675214
50,3,5,51,81,Virginia,Greensville County,12243,12243,12233,12072,11851,-10,-161,-221,31,142,120,40,117,113,-9,25,7,0,2,2,0,-207,-235,0,-205,-233,-1,19,5,3527,3546,3430,3181,11.68483851,10.0321866,9.627648632,9.446975714,2.057189879,0.585210885,0.16457519,0.16720311,-17.0335322,-19.64636542,-16.868957,-19.47916231
50,3,5,51,83,Virginia,Halifax County,36241,36241,36155,36057,35849,-86,-98,-208,93,333,351,114,486,477,-21,-153,-126,1,4,5,-58,31,-84,-57,35,-79,-8,20,-3,738,720,749,738,9.222843849,9.762745807,13.4603667,13.26732123,-4.237522849,-3.504575418,0.110784911,0.139070453,0.858583061,-2.336383612,0.969367972,-2.197313159
50,3,5,51,85,Virginia,Hanover County,99863,99865,99922,100176,100668,57,254,492,230,904,892,187,713,716,43,191,176,13,43,49,6,4,271,19,47,320,-5,16,-4,1980,1944,1820,2055,9.035572569,8.882515783,7.126508011,7.129911772,1.909064558,1.752604011,0.429789403,0.487940889,0.03998041,2.698611858,0.469769813,3.186552747
50,3,5,51,87,Virginia,Henrico County,306935,306912,307504,310481,314932,592,2977,4451,984,3892,3862,578,2409,2448,406,1483,1414,301,1190,1249,-108,410,1791,193,1600,3040,-7,-106,-3,2494,2534,2497,2620,12.59577498,12.35023896,7.796305736,7.828426976,4.799469243,4.521811987,3.851226162,3.994160659,1.326893048,5.727415324,5.17811921,9.721575983
50,3,5,51,89,Virginia,Henry County,54151,54154,54108,53303,52969,-46,-805,-334,118,500,491,160,684,692,-42,-184,-201,22,71,79,-24,-746,-212,-2,-675,-133,-2,54,0,561,566,553,581,9.310033423,9.240439627,12.73612572,13.02318579,-3.4260923,-3.782746161,1.322024746,1.486750979,-13.89056987,-3.98976212,-12.56854512,-2.503011141
50,3,5,51,91,Virginia,Highland County,2321,2319,2295,2277,2245,-24,-18,-32,2,16,13,12,17,24,-10,-1,-11,0,0,0,-12,-25,-20,-12,-25,-20,-2,8,-1,0,0,0,0,6.999125109,5.749668288,7.436570429,10.61477223,-0.437445319,-4.865103936,0,0,-10.93613298,-8.845643521,-10.93613298,-8.845643521
50,3,5,51,93,Virginia,Isle of Wight County,35270,35270,35296,35282,35399,26,-14,117,83,326,341,88,323,337,-5,3,4,4,6,15,32,-23,105,36,-17,120,-5,0,-7,310,310,310,310,9.238006178,9.648986291,9.152993851,9.535801701,0.085012327,0.11318459,0.170024654,0.424442212,-0.651761172,2.971095485,-0.481736518,3.395537698
50,3,5,51,95,Virginia,James City County,67009,67009,67319,67857,68967,310,538,1110,177,721,649,143,560,569,34,161,80,40,144,171,246,278,851,286,422,1022,-10,-45,8,1100,1099,1009,1031,10.66757413,9.486639771,8.285494467,8.317254283,2.382079659,1.169385488,2.13055572,2.49956148,4.113156182,12.43933813,6.243711902,14.93889961
50,3,5,51,97,Virginia,King and Queen County,6945,6945,6961,7025,7046,16,64,21,21,60,58,22,69,77,-1,-9,-19,0,4,5,17,44,36,17,48,41,0,25,-1,0,0,0,0,8.58000858,8.243905906,9.867009867,10.94449577,-1.287001287,-2.700589866,0.572000572,0.710681544,6.292006292,5.116907114,6.864006864,5.827588658
50,3,5,51,99,Virginia,King George County,23584,23584,23646,24220,24500,62,574,280,68,316,288,46,144,128,22,172,160,6,2,31,33,379,90,39,381,121,1,21,-1,301,301,301,301,13.20352651,11.8226601,6.016796891,5.254515599,7.18672962,6.568144499,0.083566624,1.272577997,15.83587515,3.694581281,15.91944178,4.967159278
50,3,5,51,101,Virginia,King William County,15935,15935,15977,15975,15981,42,-2,6,47,193,194,47,129,128,0,64,66,1,9,10,40,-79,-69,41,-70,-59,1,4,-1,72,72,72,72,12.08062093,12.14169483,8.074611918,8.011015146,4.006009014,4.130679685,0.563345018,0.625860558,-4.944917376,-4.318437852,-4.381572359,-3.692577294
50,3,5,51,103,Virginia,Lancaster County,11391,11391,11373,11363,11236,-18,-10,-127,25,84,78,55,193,198,-30,-109,-120,2,16,16,11,55,-21,13,71,-5,-1,28,-2,183,185,186,188,7.389162562,6.902960308,16.97748065,17.52289924,-9.588318086,-10.61993894,1.407459536,1.415991858,4.838142153,-1.858489314,6.245601689,-0.442497456
50,3,5,51,105,Virginia,Lee County,25587,25587,25517,25610,25474,-70,93,-136,67,248,254,81,278,290,-14,-30,-36,1,3,3,-39,58,-102,-38,61,-99,-18,62,-1,1706,1706,1706,1706,9.701331977,9.944405293,10.8748802,11.35384856,-1.173548223,-1.40944327,0.117354822,0.117453606,2.268859898,-3.993422598,2.38621472,-3.875968992
50,3,5,51,107,Virginia,Loudoun County,312311,312332,315450,326319,336898,3118,10869,10579,1264,4977,4822,226,1026,1081,1038,3951,3741,406,1706,1792,1630,4955,4978,2036,6661,6770,44,257,68,1172,1195,1196,1347,15.51025369,14.54124367,3.197412153,3.259868188,12.31284154,11.28137548,5.316554711,5.403962806,15.4416932,15.01167793,20.75824791,20.41564073
50,3,5,51,109,Virginia,Louisa County,33153,33155,33261,33410,33430,106,149,20,93,370,372,86,265,300,7,105,72,4,10,11,93,40,-61,97,50,-50,2,-6,-2,211,211,211,211,11.09927855,11.13105925,7.949483284,8.976660682,3.149795263,2.154398564,0.299980501,0.329144225,1.199922005,-1.825254339,1.499902506,-1.496110114
50,3,5,51,111,Virginia,Lunenburg County,12914,12914,12906,12873,12588,-8,-33,-285,22,118,120,42,154,161,-20,-36,-41,2,12,12,12,-7,-260,14,5,-248,-2,-2,4,1203,1203,1206,1075,9.154738353,9.426181218,11.94770938,12.64679314,-2.792971023,-3.220611916,0.930990341,0.942618122,-0.543077699,-20.42339264,0.387912642,-19.48077452
50,3,5,51,113,Virginia,Madison County,13308,13308,13289,13171,13200,-19,-118,29,39,130,127,40,113,115,-1,17,12,0,1,2,-18,-137,16,-18,-136,18,0,1,-1,193,193,193,193,9.826152683,9.631792499,8.541194256,8.72170187,1.284958428,0.91009063,0.07558579,0.151681772,-10.35525321,1.213454173,-10.27966742,1.365135945
50,3,5,51,115,Virginia,Mathews County,8978,8976,8962,8943,8884,-14,-19,-59,19,51,61,37,114,108,-18,-63,-47,2,4,8,2,41,-17,4,45,-9,0,-1,-3,94,94,86,86,5.696732756,6.843551916,12.73387322,12.11645257,-7.037140464,-5.272900656,0.446802569,0.897515005,4.579726333,-1.907219386,5.026528903,-1.009704381
50,3,5,51,117,Virginia,Mecklenburg County,32727,32727,32672,32583,31749,-55,-89,-834,71,299,286,105,451,453,-34,-152,-167,4,39,40,-26,39,-720,-22,78,-680,1,-15,13,1740,1718,1753,1036,9.164048732,8.891375987,13.82269558,14.08319343,-4.658646847,-5.191817447,1.195310704,1.243549089,1.195310704,-22.3838836,2.390621408,-21.14033451
50,3,5,51,119,Virginia,Middlesex County,10959,10959,10950,10824,10822,-9,-126,-2,19,87,88,46,131,134,-27,-44,-46,0,0,1,19,-78,44,19,-78,45,-1,-4,-1,393,372,355,388,7.991182144,8.130832486,12.03269955,12.38104038,-4.041517406,-4.250207891,0,0.092395824,-7.164508129,4.065416243,-7.164508129,4.157812067
50,3,5,51,121,Virginia,Montgomery County,94392,94392,94580,94626,95194,188,46,568,232,846,805,127,592,552,105,254,253,97,374,392,-17,-565,-70,80,-191,322,3,-17,-7,9237,9237,9370,9017,8.942633955,8.481719524,6.25772967,5.816036245,2.684904284,2.665683279,3.953363001,4.130228638,-5.972326459,-0.737540828,-2.018963458,3.39268781
50,3,5,51,125,Virginia,Nelson County,15020,15020,14992,15042,14827,-28,50,-215,34,133,129,55,163,147,-21,-30,-18,0,3,5,-7,87,-205,-7,90,-200,0,-10,3,102,102,102,102,8.856629154,8.637718035,10.85436505,9.842981017,-1.997735899,-1.205262982,0.19977359,0.334795273,5.793434108,-13.72660618,5.993207698,-13.39181091
50,3,5,51,127,Virginia,New Kent County,18429,18429,18563,18784,19169,134,221,385,51,180,172,48,126,110,3,54,62,8,21,24,121,149,296,129,170,320,2,-3,3,551,551,551,551,9.63932846,9.063842121,6.747529922,5.796643217,2.891798538,3.267198904,1.12458832,1.264722156,7.979221892,15.59823993,9.103810212,16.86296209
50,3,5,51,131,Virginia,Northampton County,12389,12389,12366,12404,12226,-23,38,-178,37,152,137,49,190,205,-12,-38,-68,4,40,41,-14,11,-153,-10,51,-112,-1,25,2,326,312,258,264,12.27291078,11.12464474,15.34113847,16.64636622,-3.068227695,-5.521721478,3.229713363,3.329273244,0.888171175,-12.42387333,4.117884538,-9.094600081
50,3,5,51,133,Virginia,Northumberland County,12330,12330,12334,12391,12346,4,57,-45,22,99,104,60,153,170,-38,-54,-66,1,7,7,45,111,14,46,118,21,-4,-7,0,0,0,0,0,8.008088979,8.408456967,12.37613751,13.74459312,-4.368048534,-5.336136152,0.566228514,0.565953834,8.978766431,1.131907669,9.544994944,1.697861503
50,3,5,51,135,Virginia,Nottoway County,15853,15853,15878,15924,15830,25,46,-94,40,158,173,59,196,212,-19,-38,-39,2,10,14,45,65,-68,47,75,-54,-3,9,-1,1836,1884,1931,1971,9.936481982,10.89626504,12.32626879,13.35264849,-2.389786806,-2.456383448,0.628891265,0.881778674,4.087793221,-4.282924986,4.716684485,-3.401146312
50,3,5,51,137,Virginia,Orange County,33481,33481,33553,33922,34246,72,369,324,95,396,365,89,304,292,6,92,73,9,42,46,55,242,203,64,284,249,2,-7,2,601,601,601,623,11.73768062,10.70883699,9.01074472,8.567069593,2.726935902,2.141767398,1.244905521,1.349606854,7.173027047,5.955873724,8.417932568,7.305480577
50,3,5,51,139,Virginia,Page County,24042,24055,24030,23981,23895,-25,-49,-86,60,225,221,78,288,287,-18,-63,-66,0,3,4,-5,-7,-21,-5,-4,-17,-2,18,-3,194,194,199,194,9.372852055,9.23218314,11.99725063,11.98930571,-2.624398575,-2.757122567,0.124971361,0.167098337,-0.291599842,-0.877266271,-0.166628481,-0.710167934
50,3,5,51,141,Virginia,Patrick County,18490,18490,18478,18395,18451,-12,-83,56,47,142,131,70,231,229,-23,-89,-98,2,13,13,9,-8,143,11,5,156,0,1,-2,203,203,236,243,7.702112657,7.110676871,12.52949313,12.43011453,-4.827380468,-5.319437659,0.70512299,0.70563969,-0.43392184,7.762036585,0.27120115,8.467676274
50,3,5,51,143,Virginia,Pittsylvania County,63506,63506,63661,63264,62807,155,-397,-457,130,472,510,179,647,665,-49,-175,-155,7,30,33,198,-316,-331,205,-286,-298,-1,64,-4,839,1056,1064,1085,7.437463069,8.090679062,10.19499705,10.54961093,-2.757533977,-2.458931872,0.47272011,0.523514528,-4.979318495,-5.251009352,-4.506598385,-4.727494824
50,3,5,51,145,Virginia,Powhatan County,28046,28046,28062,28100,28123,16,38,23,53,235,222,49,195,199,4,40,23,0,0,0,15,-23,4,15,-23,4,-3,21,-4,2395,2373,2409,2318,8.36864784,7.897123953,6.944197144,7.078953453,1.424450696,0.8181705,0,0,-0.81905915,0.142290522,-0.81905915,0.142290522
50,3,5,51,147,Virginia,Prince Edward County,23368,23364,23349,22279,23238,-15,-1070,959,61,194,197,54,215,221,7,-21,-24,5,20,22,-26,-1086,945,-21,-1066,967,-1,17,16,4318,4272,3336,4369,8.503550452,8.65610651,9.424037872,9.710657557,-0.92048742,-1.054551047,0.876654686,0.966671793,-47.60234943,41.52294747,-46.72569475,42.48961926
50,3,5,51,149,Virginia,Prince George County,35725,35725,35589,36650,36941,-136,1061,291,78,347,383,50,200,227,28,147,156,48,37,257,-220,848,-116,-172,885,141,8,29,-6,4772,4671,4809,4861,9.60699899,10.40888152,5.53717521,6.169232651,4.069823779,4.23964887,1.024377414,6.984549741,23.47762289,-3.152559416,24.50200031,3.831990325
50,3,5,51,153,Virginia,Prince William County,402002,402002,406517,419472,430289,4515,12955,10817,1625,6642,6729,321,1544,1551,1304,5098,5178,531,1851,2369,2594,5883,3222,3125,7734,5591,86,123,48,2520,2520,2520,2520,16.08253863,15.83739428,3.738548576,3.650438182,12.34399005,12.1869561,4.48189988,5.575685399,14.24474176,7.583308719,18.72664164,13.15899412
50,3,5,51,155,Virginia,Pulaski County,34872,34872,34803,34765,34736,-69,-38,-29,72,279,284,119,396,403,-47,-117,-119,1,-1,1,-20,77,91,-19,76,92,-3,3,-2,960,960,1014,1120,8.020929163,8.17254428,11.38454462,11.59695544,-3.363615455,-3.42441116,-0.02874885,0.028776564,2.213661454,2.618667357,2.184912604,2.647443922
50,3,5,51,157,Virginia,Rappahannock County,7373,7506,7502,7487,7456,-4,-15,-31,15,60,62,25,67,68,-10,-7,-6,0,2,2,7,-23,-26,7,-21,-24,-1,13,-1,35,38,35,35,8.005870972,8.298199826,8.939889252,9.101251422,-0.93401828,-0.803051596,0.266862366,0.267683865,-3.068917206,-3.47989025,-2.80205484,-3.212206384
50,3,5,51,159,Virginia,Richmond County,9254,9254,9281,9191,9059,27,-90,-132,18,74,64,31,94,97,-13,-20,-33,4,12,14,36,-81,-113,40,-69,-99,0,-1,0,1792,1817,1791,1719,8.012126462,7.01369863,10.17756605,10.63013699,-2.165439584,-3.616438356,1.299263751,1.534246575,-8.770030316,-12.38356164,-7.470766566,-10.84931507
50,3,5,51,161,Virginia,Roanoke County,92376,92486,92445,92897,92901,-41,452,4,221,806,840,226,898,880,-5,-92,-40,35,159,165,-72,375,-115,-37,534,50,1,10,-6,2328,2298,2273,2280,8.697435012,9.042077956,9.690194343,9.472653096,-0.992759331,-0.430575141,1.715747105,1.776122456,4.046573362,-1.23790353,5.762320467,0.538218926
50,3,5,51,163,Virginia,Rockbridge County,22307,22307,22269,22488,22394,-38,219,-94,41,160,209,58,223,212,-17,-63,-3,-1,1,2,-17,231,-90,-18,232,-88,-3,50,-3,175,166,164,197,7.149719597,9.313310459,9.964921688,9.446994341,-2.815202091,-0.133683882,0.044685748,0.089122588,10.32240767,-4.010516465,10.36709342,-3.921393877
50,3,5,51,165,Virginia,Rockingham County,76314,76300,76349,77098,77391,49,749,293,214,840,850,156,636,655,58,204,195,9,54,58,-7,343,48,2,397,106,-11,148,-8,1471,1471,1553,1528,10.94840564,11.0040197,8.289507126,8.479568125,2.658898512,2.524451579,0.703826077,0.750862521,4.470598969,0.621403466,5.174425046,1.372265987
50,3,5,51,167,Virginia,Russell County,28897,28897,28862,28713,28445,-35,-149,-268,67,275,277,98,332,356,-31,-57,-79,0,-4,-3,-3,-82,-188,-3,-86,-191,-1,-6,2,434,435,433,434,9.552757273,9.692431506,11.53278333,12.45669898,-1.980026053,-2.764267469,-0.138949197,-0.104972182,-2.848458532,-6.578256762,-2.987407729,-6.683228944
50,3,5,51,169,Virginia,Scott County,23177,23177,23111,22963,22781,-66,-148,-182,61,198,198,79,297,311,-18,-99,-113,3,8,8,-52,-81,-71,-49,-73,-63,1,24,-6,652,604,718,700,8.594869124,8.656873033,12.89230369,13.59741168,-4.297434562,-4.94053865,0.347267439,0.349772648,-3.516082823,-3.104232249,-3.168815384,-2.754459601
50,3,5,51,171,Virginia,Shenandoah County,41993,41993,42065,42270,42583,72,205,313,119,472,436,99,425,445,20,47,-9,13,66,71,39,114,251,52,180,322,0,-22,0,427,427,427,427,11.19345468,10.276596,10.0788522,10.48872756,1.114602478,-0.212131569,1.565186459,1.673482375,2.703503883,5.91611375,4.268690342,7.589596125
50,3,5,51,173,Virginia,Smyth County,32208,32208,32173,31957,31718,-35,-216,-239,70,334,302,112,436,448,-42,-102,-146,1,-1,-1,5,-96,-92,6,-97,-93,1,-17,0,774,775,779,749,10.41634181,9.485669415,13.59738032,14.07145662,-3.181038516,-4.585787201,-0.031186652,-0.031409501,-2.993918603,-2.889674126,-3.025105255,-2.921083628
50,3,5,51,175,Virginia,Southampton County,18570,18570,18592,18566,18409,22,-26,-157,32,143,152,52,202,202,-20,-59,-50,1,3,5,40,-8,-111,41,-5,-106,1,38,-1,1567,1609,1655,1645,7.696862049,8.221771467,10.87249045,10.92630156,-3.175628398,-2.704530088,0.16147263,0.270453009,-0.430593681,-6.004056795,-0.269121051,-5.733603786
50,3,5,51,177,Virginia,Spotsylvania County,122397,122397,122874,124477,125684,477,1603,1207,387,1574,1532,176,756,766,211,818,766,45,124,168,213,573,282,258,697,450,8,88,-9,524,524,524,524,12.72685374,12.24811222,6.112770921,6.124056108,6.614082822,6.124056108,1.002623802,1.343135021,4.633092245,2.254548071,5.635716047,3.597683092
